Motor,Battery,Diameter,Root Chord,Tip Chord,Root Pitch,Tip Pitch,Airfoil,Lambda,WeightedObjSum,Flight Time [hr],Thrust to Weight,Runtime [min]
3800.0,1.0,0.10260774373351657,0.011020254849074727,0.008327297437569332,10.082453711094868,4.09879180443,9.0,0.0,2.6859557606437123,0.2451415437548181,5.790095024513697,3.4932923555374145
3800.0,1.0,0.10260774373351657,0.011020254849074727,0.008327297437569332,10.082453711094868,4.09879180443,9.0,0.1,2.4768315135253105,0.2451415437548181,5.790095024513697,115.48986539443334
3800.0,1.0,0.10260774373351657,0.011020254849074727,0.008327297437569332,10.082453711094868,4.09879180443,9.0,0.2,2.2677072664069082,0.2451415437548181,5.790095024513697,1.7199076096216837
3800.0,1.0,0.10260774373351657,0.011020254849074727,0.008327297437569332,10.082453711094868,4.09879180443,9.0,0.30000000000000004,2.058583019288506,0.2451415437548181,5.790095024513697,0.9321224093437195
3800.0,1.0,0.10260774373351657,0.011020254849074727,0.008327297437569332,10.082453711094868,4.09879180443,9.0,0.4,1.8494587721701041,0.2451415437548181,5.790095024513697,1.0507200717926026
2300.0,4.0,0.10675138636827207,0.008888925385314276,0.006656703138919301,9.321304017550254,4.0904026408424325,11.0,0.5,1.8469712903085231,0.942612797743292,3.0334137064495312,1.216741927464803
2300.0,4.0,0.10675138636827207,0.008888925385314276,0.006656703138919301,9.321304017550254,4.0904026408424325,11.0,0.6000000000000001,1.93493268812324,0.942612797743292,3.0334137064495312,1.4722207506497702
2300.0,4.0,0.10675138636827207,0.008888925385314276,0.006656703138919301,9.321304017550254,4.0904026408424325,11.0,0.7000000000000001,2.0228940859379567,0.942612797743292,3.0334137064495312,1.5189528147379556
2300.0,4.0,0.10675138636827207,0.008888925385314276,0.006656703138919301,9.321304017550254,4.0904026408424325,11.0,0.8,2.1108554837526734,0.942612797743292,3.0334137064495312,1.420240612824758
2300.0,4.0,0.10675138636827207,0.008888925385314276,0.006656703138919301,9.321304017550254,4.0904026408424325,11.0,0.9,2.1988168815673905,0.942612797743292,3.0334137064495312,1.318425997098287
2300.0,4.0,0.10675138636827207,0.008888925385314276,0.006656703138919301,9.321304017550254,4.0904026408424325,11.0,1.0,2.286778279382107,0.942612797743292,3.0334137064495312,1.5885042866071066
