Lambda,Motor,Battery,Diameter,Root Chord,Tip Chord,Root Pitch,Tip Pitch,Airfoil,WeightedObj,ConstraintG,Flight Time [hr],Thrust to Weight,Method,WeightedObjSum,Runtime [min],Beta,NBI_t
0.4444444444444444,3800.0,3.233136099,0.1117598663621407,0.0087999999999441,0.0043999999999664,10.99999999999429,3.987540352836079,8.378743876,-1.776252633100041,-2.494362974069149,0.692661682939452,3.9943629740691495,Lawnmower Search,,,,
0.4444444444444444,3800.0,3.233136099,0.1117598663621407,0.0087999999999441,0.0043999999999664,10.99999999999429,3.987540352836079,8.378743876,-1.776252633100041,-2.494362974069149,0.692661682939452,3.9943629740691495,Lawnmower Search,,,,
0.4444444444444444,3800.0,3.233136099,0.1117598663621407,0.0087999999999441,0.0043999999999664,10.99999999999429,3.987540352836079,8.378743876,-1.776252633100041,-2.494362974069149,0.692661682939452,3.9943629740691495,Lawnmower Search,,,,
0.4444444444444444,3800.0,3.233136099,0.1117599999852576,0.0088,0.0043999850988388,10.9999999999942,3.987540453629477,8.378743876,-1.7762524482902406,-2.4943707652956686,0.6926596492858151,3.9943707652956686,Lawnmower Search,,,,
0.4444444444444444,3800.0,3.233136099,0.1117599999852576,0.0088,0.0043999850988388,10.9999999999942,3.987540453629477,8.378743876,-1.7762524482902406,-2.4943707652956686,0.6926596492858151,3.9943707652956686,Lawnmower Search,,,,
0.4444444444444444,3800.0,3.233136099,0.1117599999852576,0.0088,0.0043999850988388,10.9999999999942,3.987540453629477,8.378743876,-1.7762524482902406,-2.4943707652956686,0.6926596492858151,3.9943707652956686,Lawnmower Search,,,,
0.4444444444444444,3800.0,3.233136099,0.1117599999852552,0.0087999850988388,0.0044,10.999999999994198,3.987540454125907,8.378743876,-1.776252539204806,-2.494373594945198,0.6926590572647381,3.994373594945198,Lawnmower Search,,,,
0.4444444444444444,3800.0,3.233136099,0.1117599999852552,0.0087999850988388,0.0044,10.999999999994198,3.987540454125907,8.378743876,-1.776252539204806,-2.494373594945198,0.6926590572647381,3.994373594945198,Lawnmower Search,,,,
0.4444444444444444,3800.0,3.233136099,0.1117599999852552,0.0087999850988388,0.0044,10.999999999994198,3.987540454125907,8.378743876,-1.776252539204806,-2.494373594945198,0.6926590572647381,3.994373594945198,Lawnmower Search,,,,
0.4444444444444444,3800.0,3.233136099,0.1117599850840964,0.0088,0.0043999999999999,10.9999999999942,3.987540453629477,8.378743876,-1.7762528004481306,-2.4943755098387723,0.6926588418596031,3.994375509838772,Lawnmower Search,,,,
0.4444444444444444,3800.0,3.233136099,0.1117599850840964,0.0088,0.0043999999999999,10.9999999999942,3.987540453629477,8.378743876,-1.7762528004481306,-2.4943755098387723,0.6926588418596031,3.994375509838772,Lawnmower Search,,,,
0.4444444444444444,3800.0,3.233136099,0.1117599850840964,0.0088,0.0043999999999999,10.9999999999942,3.987540453629477,8.378743876,-1.7762528004481306,-2.4943755098387723,0.6926588418596031,3.994375509838772,Lawnmower Search,,,,
0.4444444444444444,3800.0,3.233136099,0.1117599999924568,0.0088,0.0043999999999974,10.999999999997032,3.987538959764481,8.378743876,-1.7762527631692706,-2.4943764376259088,0.6926585855264554,3.9943764376259088,Lawnmower Search,,,,
0.4444444444444444,3800.0,3.233136099,0.1117599999869555,0.0088,0.0043999999999993,10.999999999994868,3.987540101305425,8.378743876,-1.7762528073335306,-2.494376926826384,0.6926585095585044,3.994376926826384,Lawnmower Search,,,,
0.4444444444444444,3800.0,3.233136099,0.1117599999856324,0.0088,0.0043999999999998,10.999999999994348,3.987540375866382,8.378743876,-1.7762528179558132,-2.494377044487796,0.692658491286855,3.994377044487796,Lawnmower Search,,,,
0.4444444444444444,3800.0,3.233136099,0.1117599999853207,0.0088,0.0043999999999999,10.999999999994223,3.987540440542786,8.378743876,-1.7762528204580297,-2.494377072204468,0.6926584869827306,3.9943770722044674,Lawnmower Search,,,,
0.4444444444444444,3800.0,3.233136099,0.1117599999852552,0.0088,0.0044,10.999999985093035,3.987540454125907,8.378743876,-1.7762528208426682,-2.4943770746956857,0.6926584867440164,3.9943770746956857,Lawnmower Search,,,,
