Lambda,Motor,Battery,Diameter,Root Chord,Tip Chord,Root Pitch,Tip Pitch,Airfoil,WeightedObj,ConstraintG,Flight Time [hr],Thrust to Weight
0.19473684210526315,3800.0,1.0,0.11159220675929654,0.019799999999997105,0.0099,9.816338462410567,4.168710474662179,8.31667308634835,-2.67373459374715,-5.415319536635721,0.19156973695102336,6.915319536635721
0.19473684210526315,3800.0,1.0,0.11167611292952431,0.01979999999999855,0.0099,9.81809204048266,4.166876987460188,8.31667308634835,-2.6771370555801144,-5.424878858186318,0.19121319582821178,6.924878858186318
0.19473684210526315,3800.0,1.0,0.11171805769002002,0.019799999999999277,0.0099,9.818968655540228,4.1659604257657294,8.31667308634835,-2.678098889747331,-5.42756936116876,0.19112173614383302,6.92756936116876
0.19473684210526315,3800.0,1.0,0.11173902771667844,0.01979999999999964,0.0099,9.819406913880702,4.165502196348283,8.31667308634835,-2.67866870635313,-5.429165712168933,0.19106563615065733,6.929165712168933
0.19473684210526315,3800.0,1.0,0.11174951133514602,0.01979999999999982,0.0099,9.819626013899342,4.16527311211957,8.31667308634835,-2.6789778486570843,-5.430032332184581,0.19103476335251438,6.930032332184581
0.19473684210526315,3800.0,1.0,0.11174952623630721,0.01979999999999982,0.0099,9.819626013899342,4.16527311211957,8.31667308634835,-2.6789783731437713,-5.430033794535689,0.19103471725608986,6.930033794535689
0.19473684210526315,3800.0,1.0,0.11174951133514602,0.019799985098838627,0.0099,9.819626013899342,4.16527311211957,8.31667308634835,-2.678977209675787,-5.430030581801609,0.19103479484417868,6.930030581801609
0.19473684210526315,3800.0,1.0,0.11174951133514602,0.01979999999999982,0.009899985098838807,9.819626013899342,4.16527311211957,8.31667308634835,-2.678976739002326,-5.4300292743149425,0.19103483239611374,6.9300292743149425
0.19473684210526315,3800.0,1.0,0.11174951133514602,0.01979999999999982,0.0099,9.819626028800503,4.16527311211957,8.31667308634835,-2.678977851595747,-5.430032339761499,0.19103476358173432,6.930032339761499
0.19473684210526315,3800.0,1.0,0.11174951133514602,0.01979999999999982,0.0099,9.819626013899342,4.165273127020731,8.31667308634835,-2.6789778553696353,-5.43003235000657,0.19103476346917178,6.93003235000657
0.19473684210526315,3800.0,1.0,0.11174951133514602,0.01979999999999982,0.0099,9.819626013899342,4.16527311211957,8.31667308634835,-2.678977845496034,-5.430032323255494,0.1910347637217261,6.930032323255494
0.19473684210526315,3800.0,1.0,0.11174952623630721,0.01979999999999982,0.0099,9.819626013899342,4.16527311211957,8.31667308634835,-2.6789783731437726,-5.430033794535691,0.19103471725608973,6.930033794535691
0.19473684210526315,3800.0,1.0,0.11174951133514602,0.019799985098838627,0.0099,9.819626013899342,4.16527311211957,8.31667308634835,-2.678977209675787,-5.430030581801609,0.19103479484417868,6.930030581801609
0.19473684210526315,3800.0,1.0,0.11174951133514602,0.01979999999999982,0.009899985098838807,9.819626013899342,4.16527311211957,8.31667308634835,-2.678976739002326,-5.4300292743149425,0.19103483239611374,6.9300292743149425
0.19473684210526315,3800.0,1.0,0.11174951133514602,0.01979999999999982,0.0099,9.819626028800503,4.16527311211957,8.31667308634835,-2.678977851595747,-5.430032339761499,0.19103476358173432,6.930032339761499
0.19473684210526315,3800.0,1.0,0.11174951133514602,0.01979999999999982,0.0099,9.819626013899342,4.165273127020731,8.31667308634835,-2.6789778553696353,-5.43003235000657,0.19103476346917178,6.93003235000657
0.19473684210526315,3800.0,1.0,0.11173373667812782,0.019799999998238043,0.0099,9.584885019233786,4.399999999888907,8.31667308634835,-2.703802034269313,-5.498003444458629,0.189835531073891,6.998003444458629
0.19473684210526315,3800.0,1.0,0.11173375157928901,0.019799999998238043,0.0099,9.584885019233786,4.399999999888907,8.31667308634835,-2.705285310090966,-5.50218941700706,0.18966534272732205,7.00218941700706
0.19473684210526315,3800.0,1.0,0.11173373667812782,0.01979998509707685,0.0099,9.584885019233786,4.399999999888907,8.31667308634835,-2.7054288730552902,-5.502594624175068,0.18964882613488354,7.002594624175068
0.19473684210526315,3800.0,1.0,0.11173373667812782,0.019799999998238043,0.009899985098838807,9.584885019233786,4.399999999888907,8.31667308634835,-2.7054283730175235,-5.502593237562182,0.1896488640962894,7.002593237562182
0.19473684210526315,3800.0,1.0,0.11173373667812782,0.019799999998238043,0.0099,9.584885034134947,4.399999999888907,8.31667308634835,-2.70542950989253,-5.502596367356086,0.18964879579946523,7.002596367356086
0.19473684210526315,3800.0,1.0,0.11173373667812782,0.019799999998238043,0.0099,9.584885019233786,4.399999984987746,8.31667308634835,-2.7054294943406476,-5.502596325249503,0.18964879617436184,7.002596325249503
0.19473684210526315,3800.0,1.0,0.11173373667812782,0.019799999998238043,0.0099,9.584885019233786,4.399999999888907,8.31667308634835,-2.7054295038462493,-5.502596350999376,0.1896487959345108,7.002596350999376
0.19473684210526315,3800.0,1.0,0.11173375157928901,0.019799999998238043,0.0099,9.584885019233786,4.399999999888907,8.31667308634835,-2.7054300348507594,-5.502597830396678,0.18964875015598068,7.002597830396678
0.19473684210526315,3800.0,1.0,0.11173373667812782,0.01979998509707685,0.0099,9.584885019233786,4.399999999888907,8.31667308634835,-2.7054288722405717,-5.50259462187594,0.18964882622828333,7.00259462187594
0.19473684210526315,3800.0,1.0,0.11173373667812782,0.019799999998238043,0.009899985098838807,9.584885019233786,4.399999999888907,8.31667308634835,-2.7054283730175235,-5.502593237562182,0.1896488640962894,7.002593237562182
0.19473684210526315,3800.0,1.0,0.11173373667812782,0.019799999998238043,0.0099,9.584885034134947,4.399999999888907,8.31667308634835,-2.70542950989253,-5.502596367356086,0.18964879579946523,7.002596367356086
0.19473684210526315,3800.0,1.0,0.11173373667812782,0.019799999998238043,0.0099,9.584885019233786,4.399999984987746,8.31667308634835,-2.7054294943406476,-5.502596325249503,0.18964879617436184,7.002596325249503
0.19473684210526315,3800.0,1.0,0.1117599999992775,0.01979999999994881,0.0099,9.819625651729273,4.165282849612061,8.31667308634835,-2.677706257601092,-5.426426075905429,0.19119464465942757,6.926426075905429
0.19473684210526315,3800.0,1.0,0.11174686833201955,0.019799999999093428,0.0099,9.702255275748122,4.282641484477916,8.31667308634835,-2.683273233647189,-5.442276259968136,0.19044556055632908,6.942276259968136
0.19473684210526315,3800.0,1.0,0.11174030249981627,0.019799999998665736,0.0099,9.643570100500407,4.341320789169259,8.31667308634835,-2.6815818109767457,-5.438073934615641,0.19018809277521392,6.938073934615641
0.19473684210526315,3800.0,1.0,0.11173701958328147,0.01979999999845189,0.0099,9.614227509004918,4.370660445386172,8.31667308634835,-2.695144054976873,-5.474914188975825,0.189765799993346,6.974914188975825
0.19473684210526315,3800.0,1.0,0.11173537812848734,0.019799999998344964,0.0099,9.599556244301196,4.385330242453713,8.31667308634835,-2.6980441750510993,-5.482733528389745,0.18972175272337433,6.982733528389745
0.19473684210526315,3800.0,1.0,0.111734557401833,0.019799999998291504,0.0099,9.59222061858773,4.392665134349753,8.31667308634835,-2.702030913807286,-5.49343583565354,0.18969819615798567,6.99343583565354
0.19473684210526315,3800.0,1.0,0.11173414703952683,0.019799999998264775,0.0099,9.588552814856653,4.396332571173029,8.31667308634835,-2.702655224044751,-5.495107269252172,0.1896980754577549,6.995107269252172
0.19473684210526315,3800.0,1.0,0.11173394185853362,0.019799999998251407,0.0099,9.586718914420166,4.3981662881557595,8.31667308634835,-2.7030730768196785,-5.496241380602182,0.18968580549317052,6.996241380602182
0.19473684210526315,3800.0,1.0,0.11173383926814404,0.019799999998244725,0.0099,9.58580196515839,4.399083145690752,8.31667308634835,-2.7032817837015126,-5.496807839224484,0.18967967797135563,6.996807839224484
0.19473684210526315,3800.0,1.0,0.1117337879730027,0.019799999998241384,0.0099,9.585343491005233,4.3995415739805654,8.31667308634835,-2.705324917436255,-5.502312495427326,0.18965186175263715,7.002312495427326
0.19473684210526315,3800.0,1.0,0.11173376232595528,0.019799999998239715,0.0099,9.585114258605454,4.39977078344914,8.31667308634835,-2.705377213105158,-5.502454429786871,0.1896503288612574,7.002454429786871
0.19473684210526315,3800.0,1.0,0.11173377722711647,0.019799999998239715,0.0099,9.585114258605454,4.39977078344914,8.31667308634835,-2.7053777440949225,-5.502455909145143,0.18965028308237872,7.002455909145143
0.19473684210526315,3800.0,1.0,0.11173376232595528,0.01979998509707852,0.0099,9.585114258605454,4.39977078344914,8.31667308634835,-2.7053765814850084,-5.502452700622946,0.18965035915641287,7.002452700622946
0.19473684210526315,3800.0,1.0,0.11173376232595528,0.019799999998239715,0.009899985098838807,9.585114258605454,4.39977078344914,8.31667308634835,-2.7053760823371973,-5.502451316511475,0.18965039702372566,7.002451316511475
0.19473684210526315,3800.0,1.0,0.11173376232595528,0.019799999998239715,0.0099,9.585114273506615,4.39977078344914,8.31667308634835,-2.705377219148343,-5.50245444613485,0.18965032872656282,7.00245444613485
0.19473684210526315,3800.0,1.0,0.11173376232595528,0.019799999998239715,0.0099,9.585114258605454,4.399770798350302,8.31667308634835,-2.705377222608268,-5.502454455529659,0.18965032862173575,7.002454455529659
0.19473684210526315,3800.0,1.0,0.11173376232595528,0.019799999998239715,0.0099,9.585114258605454,4.39977078344914,8.31667308634835,-2.7053772131020533,-5.50245442977811,0.1896503288616134,7.00245442977811
0.19473684210526315,3800.0,1.0,0.11173377722711647,0.019799999998239715,0.0099,9.585114258605454,4.39977078344914,8.31667308634835,-2.7053777440949225,-5.502455909145143,0.18965028308237872,7.002455909145143
0.19473684210526315,3800.0,1.0,0.11173376232595528,0.01979998509707852,0.0099,9.585114258605454,4.39977078344914,8.31667308634835,-2.7053765814850084,-5.502452700622946,0.18965035915641287,7.002452700622946
0.19473684210526315,3800.0,1.0,0.11173376232595528,0.019799999998239715,0.009899985098838807,9.585114258605454,4.39977078344914,8.31667308634835,-2.7053760823371973,-5.502451316511475,0.18965039702372566,7.002451316511475
0.19473684210526315,3800.0,1.0,0.11173376232595528,0.019799999998239715,0.0099,9.585114273506615,4.39977078344914,8.31667308634835,-2.705377219148343,-5.50245444613485,0.18965032872656282,7.00245444613485
0.19473684210526315,3800.0,1.0,0.11173376232595528,0.019799999998239715,0.0099,9.585114258605454,4.399770798350302,8.31667308634835,-2.705377222608268,-5.502454455529659,0.18965032862173575,7.002454455529659
0.19473684210526315,3800.0,1.0,0.11173376232595528,0.019799999998239715,0.0099,9.585114258605454,4.39977078344914,8.31667308634835,-2.7053772131020533,-5.50245442977811,0.1896503288616134,7.00245442977811
0.24210526315789474,3800.0,1.0,0.1035227134385962,0.0184187135919339,0.0088979858892775,10.0,4.00011389907258,8.31667308634835,-2.1778812287255267,-4.306633192642589,0.23222212727155608,5.806633192642589
0.24210526315789474,3800.0,1.0,0.1035227283397574,0.0184187135919339,0.0088979858892775,10.0,4.00011389907258,8.31667308634835,-2.1778363440731403,-4.306491271136176,0.2322306603303269,5.806491271136176
0.24210526315789474,3800.0,1.0,0.1035227134385962,0.018418728493095095,0.0088979858892775,10.0,4.00011389907258,8.31667308634835,-2.1778364388048317,-4.3064915037091405,0.23223068240259281,5.8064915037091405
0.24210526315789474,3800.0,1.0,0.1035227134385962,0.0184187135919339,0.008898000790438693,10.0,4.00011389907258,8.31667308634835,-2.1778368484881727,-4.30649276361791,0.2322306257525712,5.80649276361791
0.24210526315789474,3800.0,1.0,0.1035227134385962,0.0184187135919339,0.0088979858892775,10.000000014901161,4.00011389907258,8.31667308634835,-2.1778358472481596,-4.306489734814242,0.2322307340728412,5.806489734814242
0.24210526315789474,3800.0,1.0,0.1035227134385962,0.0184187135919339,0.0088979858892775,10.0,4.000113913973741,8.31667308634835,-2.1778358501968014,-4.306489743459764,0.23223073391801669,5.806489743459764
0.24210526315789474,3800.0,1.0,0.1035227134385962,0.0184187135919339,0.0088979858892775,10.0,4.00011389907258,8.31667308634835,-2.17783584220864,-4.306489720121598,0.2322307342875275,5.806489720121598
0.24210526315789474,3800.0,1.0,0.1035227283397574,0.0184187135919339,0.0088979858892775,10.0,4.00011389907258,8.31667308634835,-2.1778363440048376,-4.306491270920262,0.23223066034328016,5.806491270920262
0.24210526315789474,3800.0,1.0,0.1035227134385962,0.018418728493095095,0.0088979858892775,10.0,4.00011389907258,8.31667308634835,-2.1778364388048317,-4.3064915037091405,0.23223068240259281,5.8064915037091405
0.24210526315789474,3800.0,1.0,0.1035227134385962,0.0184187135919339,0.008898000790438693,10.0,4.00011389907258,8.31667308634835,-2.1778368484881727,-4.30649276361791,0.2322306257525712,5.80649276361791
0.24210526315789474,3800.0,1.0,0.1035227134385962,0.0184187135919339,0.0088979858892775,10.000000014901161,4.00011389907258,8.31667308634835,-2.1778358472481596,-4.306489734814242,0.2322307340728412,5.806489734814242
0.24210526315789474,3800.0,1.0,0.1035227134385962,0.0184187135919339,0.0088979858892775,10.0,4.000113913973741,8.31667308634835,-2.1778358501968014,-4.306489743459764,0.23223073391801669,5.806489743459764
0.24210526315789474,3800.0,1.0,0.1035227134385962,0.0184187135919339,0.0088979858892775,10.0,4.00011389907258,8.31667308634835,-2.17783584220864,-4.306489720121598,0.2322307342875275,5.806489720121598
0.24210526315789474,3800.0,1.0,0.11176,0.0198,0.0099,5.400396621366326,3.363221226123364,8.31667308634835,-1.7406700390231378,-3.0532006049901463,0.2381274954148973,4.553200604990146
0.24210526315789474,3800.0,1.0,0.10764124358128299,0.01910933782418524,0.00939897918211067,7.700261485612515,3.6816763102325623,8.31667308634835,-2.015959227338389,-3.8426636170568687,0.23426458290935634,5.342663617056869
0.24210526315789474,3800.0,1.0,0.1055819366087606,0.018764018681773843,0.009148477438679152,8.850154139928966,3.840898344378868,8.31667308634835,-2.0839966974672905,-4.0368641041467495,0.2338573179975042,5.5368641041467495
0.24210526315789474,3800.0,1.0,0.10455230072889612,0.018591362062933135,0.009023228708670837,9.425090635883528,3.920508000156043,8.31667308634835,-2.1468840902380797,-4.218469837301833,0.23222073734575907,5.718469837301833
0.24210526315789474,3800.0,1.0,0.10403749906245921,0.018505036482367447,0.008960606323235051,9.712549796933521,3.960311569806271,8.31667308634835,-2.1664416439911003,-4.274223410314972,0.23214549673829393,5.774223410314972
0.24210526315789474,3800.0,1.0,0.10378010329023618,0.018461874540748078,0.008929295746155428,9.85627655145853,3.980212963324018,8.31667308634835,-2.1760793784620946,-4.301812259481448,0.23204009730576067,5.801812259481448
0.24210526315789474,3800.0,1.0,0.10365140789813668,0.018440293988151946,0.008913640760996492,9.928138536094234,3.9901634672502206,8.31667308634835,-2.180995066996132,-4.315793531847371,0.23204039804618024,5.815793531847371
0.24210526315789474,3800.0,1.0,0.10358706147417283,0.01842950392516623,0.008905813423158276,9.96406881809436,3.995138620857851,8.31667308634835,-2.1738014050253134,-4.294887375367428,0.23230683134437072,5.794887375367428
0.24210526315789474,3800.0,1.0,0.10355488640064602,0.018424108581516375,0.008901899527793937,9.982034998559074,3.9976263415930813,8.31667308634835,-2.1796916809946225,-4.311833072488163,0.2321919702928725,5.811833072488163
0.24210526315789474,3800.0,1.0,0.10353880038814198,0.018421411165290027,0.008899942765528336,9.991017237663023,3.9988700841076112,8.31667308634835,-2.1749055994807525,-4.298059714226719,0.23228787998263234,5.798059714226719
0.24210526315789474,3800.0,1.0,0.10353075614341212,0.018420062249500137,0.008898964233742493,9.995509048766381,3.9994920511218304,8.31667308634835,-2.1763727314224797,-4.30228059637081,0.23225921107581146,5.80228059637081
0.24210526315789474,3800.0,1.0,0.10353077104457331,0.018420062249500137,0.008898964233742493,9.995509048766381,3.9994920511218304,8.31667308634835,-2.1763732323795955,-4.3022821446558766,0.23225913720757554,5.8022821446558766
0.24210526315789474,3800.0,1.0,0.10353075614341212,0.01842007715066133,0.008898964233742493,9.995509048766381,3.9994920511218304,8.31667308634835,-2.17637332695783,-4.3022823767931815,0.23225915927935,5.8022823767931815
0.24210526315789474,3800.0,1.0,0.10353075614341212,0.018420062249500137,0.008898979134903687,9.995509048766381,3.9994920511218304,8.31667308634835,-2.176373736714854,-4.3022836369630415,0.23225910259849394,5.8022836369630415
0.24210526315789474,3800.0,1.0,0.10353075614341212,0.018420062249500137,0.008898964233742493,9.995509063667543,3.9994920511218304,8.31667308634835,-2.1763727360010185,-4.302280609603893,0.23225921094994748,5.802280609603893
0.24210526315789474,3800.0,1.0,0.10353075614341212,0.018420062249500137,0.008898964233742493,9.995509048766381,3.9994920660229916,8.31667308634835,-2.176372738951625,-4.302280618255336,0.23225921079492332,5.802280618255336
0.24210526315789474,3800.0,1.0,0.10353075614341212,0.018420062249500137,0.008898964233742493,9.995509048766381,3.9994920511218304,8.31667308634835,-2.176372730951666,-4.3022805948823635,0.23225921116518286,5.8022805948823635
0.24210526315789474,3800.0,1.0,0.10353077104457331,0.018420062249500137,0.008898964233742493,9.995509048766381,3.9994920511218304,8.31667308634835,-2.1763732323795955,-4.3022821446558766,0.23225913720757554,5.8022821446558766
0.24210526315789474,3800.0,1.0,0.10353075614341212,0.01842007715066133,0.008898964233742493,9.995509048766381,3.9994920511218304,8.31667308634835,-2.17637332695783,-4.3022823767931815,0.23225915927935,5.8022823767931815
0.24210526315789474,3800.0,1.0,0.10353075614341212,0.018420062249500137,0.008898979134903687,9.995509048766381,3.9994920511218304,8.31667308634835,-2.176373736714854,-4.3022836369630415,0.23225910259849394,5.8022836369630415
0.24210526315789474,3800.0,1.0,0.10353075614341212,0.018420062249500137,0.008898964233742493,9.995509063667543,3.9994920511218304,8.31667308634835,-2.1763727360010185,-4.302280609603893,0.23225921094994748,5.802280609603893
0.24210526315789474,3800.0,1.0,0.10353075614341212,0.018420062249500137,0.008898964233742493,9.995509048766381,3.9994920660229916,8.31667308634835,-2.176372738951625,-4.302280618255336,0.23225921079492332,5.802280618255336
0.24210526315789474,3800.0,1.0,0.11176,0.0198,0.0099,9.830976858727551,4.15390917583994,8.31667308634835,-2.542556586204155,-5.412225538863133,0.1913146178423017,6.912225538863133
0.24210526315789474,3800.0,1.0,0.1117599850988388,0.0198,0.0099,9.830976858727551,4.15390917583994,8.31667308634835,-2.543917032624049,-5.416383256166391,0.19114211897565242,6.916383256166391
0.24210526315789474,3800.0,1.0,0.11176,0.019799985098838808,0.0099,9.830976858727551,4.15390917583994,8.31667308634835,-2.54408047494898,-5.416882772388793,0.19112138722594516,6.916882772388793
0.24210526315789474,3800.0,1.0,0.11176,0.0198,0.009899985098838807,9.830976858727551,4.15390917583994,8.31667308634835,-2.544080038340331,-5.416881467574232,0.19112142491374967,6.916881467574232
0.24210526315789474,3800.0,1.0,0.11176,0.0198,0.0099,9.830976873628712,4.15390917583994,8.31667308634835,-2.5440810730404158,-5.416884525625412,0.1911213560544286,6.916884525625412
0.24210526315789474,3800.0,1.0,0.11176,0.0198,0.0099,9.830976858727551,4.153909190741101,8.31667308634835,-2.5440810765947273,-5.41688453592445,0.19112135594102633,6.91688453592445
0.24210526315789474,3800.0,1.0,0.11176,0.0198,0.0099,9.830976858727551,4.15390917583994,8.31667308634835,-2.544081067302349,-5.416884509069496,0.19112135619511927,6.916884509069496
0.24210526315789474,3800.0,1.0,0.1117599850988388,0.0198,0.0099,9.830976858727551,4.15390917583994,8.31667308634835,-2.54408057814115,-5.416883040044175,0.19112140270290034,6.916883040044175
0.24210526315789474,3800.0,1.0,0.11176,0.019799985098838808,0.0099,9.830976858727551,4.15390917583994,8.31667308634835,-2.5440804738450864,-5.416882769015392,0.19112138736576154,6.916882769015392
0.24210526315789474,3800.0,1.0,0.11176,0.0198,0.009899985098838807,9.830976858727551,4.15390917583994,8.31667308634835,-2.544080038340332,-5.4168814675742345,0.19112142491374956,6.9168814675742345
0.24210526315789474,3800.0,1.0,0.11176,0.0198,0.0099,9.830976873628712,4.15390917583994,8.31667308634835,-2.5440810730404158,-5.416884525625412,0.1911213560544286,6.916884525625412
0.24210526315789474,3800.0,1.0,0.11176,0.0198,0.0099,9.830976858727551,4.153909190741101,8.31667308634835,-2.5440810765947273,-5.41688453592445,0.19112135594102633,6.91688453592445
0.24210526315789474,3800.0,1.0,0.10100588012926753,0.0198,0.009899999996394281,9.595124373077432,4.4,8.31667308634835,-2.1313023695998794,-4.173398314990658,0.23267097917618776,5.673398314990658
0.24210526315789474,3800.0,1.0,0.10638402952861496,0.0198,0.009899999998197507,9.713074509330413,4.276929657280155,8.31667308634835,-2.3208600086354196,-4.751399847599121,0.20942211995655347,6.251399847599121
0.24210526315789474,3800.0,1.0,0.10907260205701173,0.0198,0.00989999999909895,9.77203856415732,4.215405977306315,8.31667308634835,-2.461095149441881,-5.167909737889798,0.1988649991730588,6.667909737889798
0.24210526315789474,3800.0,1.0,0.11041651683913152,0.0198,0.009899999999549549,9.801512444463185,4.184652638092306,8.31667308634835,-2.4940610152829157,-5.2687677698740405,0.19461942052982475,6.7687677698740405
0.24210526315789474,3800.0,1.0,0.11108838689187313,0.0198,0.009899999999774818,9.816247469167926,4.169277967082954,8.31667308634835,-2.5093006025453692,-5.314884881701322,0.1929607965612533,6.814884881701322
0.24210526315789474,3800.0,1.0,0.11142428153994423,0.0198,0.009899999999887438,9.823614095969226,4.161591555571053,8.31667308634835,-2.5305225392278303,-5.376398414646813,0.19227144914398486,6.876398414646813
0.24210526315789474,3800.0,1.0,0.11159217265007602,0.0198,0.00989999999994373,9.827296176522458,4.157749636180333,8.31667308634835,-2.541489776927187,-5.408688315676135,0.19161563502011936,6.908688315676135
0.24210526315789474,3800.0,1.0,0.11167608915162705,0.0198,0.009899999999971867,9.82913657961595,4.15582934132817,8.31667308634835,-2.542104499392558,-5.410911628140901,0.19133139782893105,6.910911628140901
0.24210526315789474,3800.0,1.0,0.11171804577365667,0.0198,0.009899999999985934,9.83005674544208,4.154869231173331,8.31667308634835,-2.542979498261518,-5.41355191276792,0.19124070549089914,6.91355191276792
0.24210526315789474,3800.0,1.0,0.11173902176619437,0.0198,0.009899999999992967,9.830516777507787,4.15438922915055,8.31667308634835,-2.5435144939464123,-5.415169982532718,0.19118301811396324,6.915169982532718
0.24210526315789474,3800.0,1.0,0.11174950834435089,0.0198,0.009899999999996483,9.830746762439508,4.154149260590391,8.31667308634835,-2.5437977389485193,-5.416027126488374,0.1911521876174802,6.916027126488374
0.24210526315789474,3800.0,1.0,0.11174952324551209,0.0198,0.009899999999996483,9.830746762439508,4.154149260590391,8.31667308634835,-2.5437982252762863,-5.416028586878118,0.19115214145472403,6.916028586878118
0.24210526315789474,3800.0,1.0,0.11174950834435089,0.019799985098838808,0.009899999999996483,9.830746762439508,4.154149260590391,8.31667308634835,-2.543797142645299,-5.416025377708179,0.19115221916600264,6.916025377708179
0.24210526315789474,3800.0,1.0,0.11174950834435089,0.0198,0.009899985098835289,9.830746762439508,4.154149260590391,8.31667308634835,-2.543796707083444,-5.416024076081063,0.19115225672808409,6.916024076081063
0.24210526315789474,3800.0,1.0,0.11174950834435089,0.0198,0.009899999999996483,9.83074677734067,4.154149260590391,8.31667308634835,-2.5437977417926465,-5.416027134200691,0.1911521878433152,6.916027134200691
0.24210526315789474,3800.0,1.0,0.11174950834435089,0.0198,0.009899999999996483,9.830746762439508,4.1541492754915526,8.31667308634835,-2.5437977453458034,-5.416027144496468,0.1911521877298992,6.916027144496468
0.24210526315789474,3800.0,1.0,0.11174950834435089,0.0198,0.009899999999996483,9.830746762439508,4.154149260590391,8.31667308634835,-2.5437977360551582,-5.416027117646332,0.19115218798405822,6.916027117646332
0.24210526315789474,3800.0,1.0,0.11174952324551209,0.0198,0.009899999999996483,9.830746762439508,4.154149260590391,8.31667308634835,-2.5437982252762867,-5.416028586878119,0.1911521414547239,6.916028586878119
0.24210526315789474,3800.0,1.0,0.11174950834435089,0.019799985098838808,0.009899999999996483,9.830746762439508,4.154149260590391,8.31667308634835,-2.543797142645299,-5.416025377708179,0.19115221916600264,6.916025377708179
0.24210526315789474,3800.0,1.0,0.11174950834435089,0.0198,0.009899985098835289,9.830746762439508,4.154149260590391,8.31667308634835,-2.543796707083444,-5.416024076081063,0.19115225672808409,6.916024076081063
0.24210526315789474,3800.0,1.0,0.11174950834435089,0.0198,0.009899999999996483,9.83074677734067,4.154149260590391,8.31667308634835,-2.5437977417926465,-5.416027134200691,0.1911521878433152,6.916027134200691
0.24210526315789474,3800.0,1.0,0.11174950834435089,0.0198,0.009899999999996483,9.830746762439508,4.1541492754915526,8.31667308634835,-2.5437977453458034,-5.416027144496468,0.1911521877298992,6.916027144496468
0.24210526315789474,3800.0,1.0,0.11173235866737552,0.0198,0.009899999998476594,9.584880709701123,4.4,8.31667308634835,-2.571798158757722,-5.497861625452064,0.18983982300555516,6.997861625452064
0.24210526315789474,3800.0,1.0,0.11173237356853671,0.0198,0.009899999998476594,9.584880709701123,4.4,8.31667308634835,-2.5731698920013306,-5.502047598303955,0.18966962735230683,7.002047598303955
0.24210526315789474,3800.0,1.0,0.11173235866737552,0.019799985098838808,0.009899999998476594,9.584880709701123,4.4,8.31667308634835,-2.573302743502907,-5.502453082684174,0.18965309879118883,7.002453082684174
0.24210526315789474,3800.0,1.0,0.11173235866737552,0.0198,0.0098999850973154,9.584880709701123,4.4,8.31667308634835,-2.573302278298054,-5.5024516960726295,0.1896531367545367,7.0024516960726295
0.24210526315789474,3800.0,1.0,0.11173235866737552,0.0198,0.009899999998476594,9.584880724602284,4.4,8.31667308634835,-2.573303338543833,-5.502454825849905,0.18965306845426602,7.002454825849905
0.24210526315789474,3800.0,1.0,0.11173235866737552,0.0198,0.009899999998476594,9.584880709701123,4.399999985098839,8.31667308634835,-2.5733033239604515,-5.502454783743813,0.189653068829183,7.002454783743813
0.24210526315789474,3800.0,1.0,0.11173235866737552,0.0198,0.009899999998476594,9.584880709701123,4.4,8.31667308634835,-2.5733033328725465,-5.50245480949335,0.1896530685893195,7.00245480949335
0.24210526315789474,3800.0,1.0,0.11173237356853671,0.0198,0.009899999998476594,9.584880709701123,4.4,8.31667308634835,-2.5733038261148518,-5.502456288913258,0.18965302280784635,7.002456288913258
0.24210526315789474,3800.0,1.0,0.11173235866737552,0.019799985098838808,0.009899999998476594,9.584880709701123,4.4,8.31667308634835,-2.573302742748465,-5.502453080382058,0.18965309888471382,7.002453080382058
0.24210526315789474,3800.0,1.0,0.11173235866737552,0.0198,0.0098999850973154,9.584880709701123,4.4,8.31667308634835,-2.573302278298054,-5.5024516960726295,0.1896531367545367,7.0024516960726295
0.24210526315789474,3800.0,1.0,0.11173235866737552,0.0198,0.009899999998476594,9.584880724602284,4.4,8.31667308634835,-2.573303338543833,-5.502454825849905,0.18965306845426602,7.002454825849905
0.24210526315789474,3800.0,1.0,0.11173235866737552,0.0198,0.009899999998476594,9.584880709701123,4.399999985098839,8.31667308634835,-2.5733033239604515,-5.502454783743813,0.189653068829183,7.002454783743813
0.24210526315789474,3800.0,1.0,0.11176,0.0198,0.009899999997509186,9.830746375598837,4.154159011389949,8.31667308634835,-2.5426236295858082,-5.412419727178509,0.1913125253577434,6.912419727178509
0.24210526315789474,3800.0,1.0,0.11174617932556996,0.0198,0.00989999999799289,9.707813470443362,4.277079577894344,8.31667308634835,-2.550282759233964,-5.435363925386801,0.190618638712919,6.935363925386801
0.24210526315789474,3800.0,1.0,0.1117392689904861,0.0198,0.009899999998234743,9.646347036821897,4.338539842192174,8.31667308634835,-2.5503193791594727,-5.4361476867196625,0.19021183756154694,6.9361476867196625
0.24210526315789474,3800.0,1.0,0.11173581382295436,0.0198,0.009899999998355669,9.615613820101844,4.369269974250417,8.31667308634835,-2.5634290709712673,-5.474176955166466,0.18976819281201796,6.974176955166466
0.24210526315789474,3800.0,1.0,0.11173408624283625,0.0198,0.009899999998416132,9.600247244188106,4.384635007836508,8.31667308634835,-2.5663492053903174,-5.482573519749141,0.18971385453724202,6.982573519749141
