Lambda,Motor,Battery,Diameter,Root Chord,Tip Chord,Root Pitch,Tip Pitch,Airfoil,WeightedObj,ConstraintG,Flight Time [hr],Thrust to Weight
0.2222222222222222,3800.0,1.0,0.1074156285032406,0.008799999967868411,0.004399999996480538,11.0,4.395683268128832,8.316673086,-2.0817781171634033,-3.811215288051648,0.30695362829669237,5.311215288051648
0.2222222222222222,3800.0,1.0,0.10741561360207941,0.008799985066707218,0.004399999996480538,11.0,4.395683268128832,8.316673086,-2.083023423697855,-3.815180141472867,0.3066100632324498,5.315180141472867
0.2222222222222222,3800.0,1.0,0.10741561360207941,0.008799999967868411,0.004399985095319344,11.0,4.395683268128832,8.316673086,-2.081774672033472,-3.8112047272130063,0.3069543057817297,5.311204727213006
0.2222222222222222,3800.0,1.0,0.10741561360207941,0.008799999967868411,0.004399999996480538,10.999999985098839,4.395683268128832,8.316673086,-2.0830249561781415,-3.815184767072508,0.30660981014100763,5.315184767072508
0.2222222222222222,3800.0,1.0,0.10741561360207941,0.008799999967868411,0.004399999996480538,11.0,4.395683283029993,8.316673086,-2.08177742450669,-3.8112131239592104,0.30695379180982435,5.31121312395921
0.2222222222222222,3800.0,1.0,0.10741561360207941,0.008799999967868411,0.004399999996480538,11.0,4.395683268128832,8.316673086,-2.083024957575644,-3.8151847714006735,0.3066098098366054,5.3151847714006735
0.2222222222222222,3800.0,1.0,0.1074156285032406,0.008799999967868411,0.004399999996480538,11.0,4.395683268128832,8.316673086,-2.0817781171634033,-3.811215288051648,0.30695362829669237,5.311215288051648
0.2222222222222222,3800.0,1.0,0.10741561360207941,0.008799985066707218,0.004399999996480538,11.0,4.395683268128832,8.316673086,-2.083023423697855,-3.815180141472867,0.3066100632324498,5.315180141472867
0.2222222222222222,3800.0,1.0,0.10741561360207941,0.008799999967868411,0.004399985095319344,11.0,4.395683268128832,8.316673086,-2.081774672033472,-3.8112047272130063,0.3069543057817297,5.311204727213006
0.2222222222222222,3800.0,1.0,0.10741561360207941,0.008799999967868411,0.004399999996480538,10.999999985098839,4.395683268128832,8.316673086,-2.0830249561781415,-3.815184767072508,0.30660981014100763,5.315184767072508
0.2222222222222222,3800.0,1.0,0.10741561360207941,0.008799999967868411,0.004399999996480538,11.0,4.395683283029993,8.316673086,-2.08177742450669,-3.8112131239592104,0.30695379180982435,5.31121312395921
0.2222222222222222,3800.0,1.0,0.10741561360207941,0.008799999967868411,0.004399999996480538,11.0,4.395683268128832,8.316673086,-2.083024957575644,-3.8151847714006735,0.3066098098366054,5.3151847714006735
0.2222222222222222,3800.0,1.0,0.1074156285032406,0.008799999967868411,0.004399999996480538,11.0,4.395683268128832,8.316673086,-2.0817781171634033,-3.811215288051648,0.30695362829669237,5.311215288051648
0.2222222222222222,3800.0,1.0,0.10741561360207941,0.008799985066707218,0.004399999996480538,11.0,4.395683268128832,8.316673086,-2.083023423697855,-3.815180141472867,0.3066100632324498,5.315180141472867
0.2222222222222222,3800.0,1.0,0.10741561360207941,0.008799999967868411,0.004399985095319344,11.0,4.395683268128832,8.316673086,-2.081774672033472,-3.8112047272130063,0.3069543057817297,5.311204727213006
0.2222222222222222,3800.0,1.0,0.10741561360207941,0.008799999967868411,0.004399999996480538,10.999999985098839,4.395683268128832,8.316673086,-2.0830249561781415,-3.815184767072508,0.30660981014100763,5.315184767072508
0.2222222222222222,3800.0,1.0,0.10741561360207941,0.008799999967868411,0.004399999996480538,11.0,4.395683283029993,8.316673086,-2.08177742450669,-3.8112131239592104,0.30695379180982435,5.31121312395921
0.2222222222222222,3800.0,1.0,0.10741561360207941,0.008799999967868411,0.004399999996480538,11.0,4.395683268128832,8.316673086,-2.083024957575644,-3.8151847714006735,0.3066098098366054,5.3151847714006735
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.0088,0.004399999964070352,10.999999981647981,4.395683268128838,8.316673086,-2.0817774161063056,-3.8112130980374843,0.3069537935761049,5.311213098037484
0.2222222222222222,3800.0,1.0,0.10741562847083497,0.0088,0.004399999964070352,10.999999981647981,4.395683268128838,8.316673086,-2.083025647496086,-3.8151869263857643,0.3066096473430699,5.315186926385764
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.008799985098838807,0.004399999964070352,10.999999981647981,4.395683268128838,8.316673086,-2.081775883630015,-3.8112084715693015,0.30695404725623293,5.3112084715693015
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.0088,0.004399985062909158,10.999999981647981,4.395683268128838,8.316673086,-2.0830221991075217,-3.8151763576498885,0.3066103240688994,5.3151763576498885
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.0088,0.004399999964070352,10.999999996549143,4.395683268128838,8.316673086,-2.081777417502459,-3.8112131023624176,0.30695379327136113,5.311213102362418
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.0088,0.004399999964070352,10.999999981647981,4.3956832830299994,8.316673086,-2.0830249541567123,-3.815184760675054,0.3066098106729644,5.315184760675054
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.0088,0.004399999964070352,10.999999981647981,4.395683268128838,8.316673086,-2.0817774161063056,-3.8112130980374843,0.3069537935761049,5.311213098037484
0.2222222222222222,3800.0,1.0,0.10741562847083497,0.0088,0.004399999964070352,10.999999981647981,4.395683268128838,8.316673086,-2.083025647496086,-3.8151869263857643,0.3066096473430699,5.315186926385764
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.008799985098838807,0.004399999964070352,10.999999981647981,4.395683268128838,8.316673086,-2.081775883630015,-3.8112084715693015,0.30695404725623293,5.3112084715693015
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.0088,0.004399985062909158,10.999999981647981,4.395683268128838,8.316673086,-2.0830221991075217,-3.8151763576498885,0.3066103240688994,5.3151763576498885
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.0088,0.004399999964070352,10.999999996549143,4.395683268128838,8.316673086,-2.081777417502459,-3.8112131023624176,0.30695379327136113,5.311213102362418
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.0088,0.004399999964070352,10.999999981647981,4.3956832830299994,8.316673086,-2.0830249541567123,-3.815184760675054,0.3066098106729644,5.315184760675054
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.0088,0.004399999964070352,10.999999981647981,4.395683268128838,8.316673086,-2.0817774161063056,-3.8112130980374843,0.3069537935761049,5.311213098037484
0.2222222222222222,3800.0,1.0,0.10741562847083497,0.0088,0.004399999964070352,10.999999981647981,4.395683268128838,8.316673086,-2.083025647496086,-3.8151869263857643,0.3066096473430699,5.315186926385764
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.008799985098838807,0.004399999964070352,10.999999981647981,4.395683268128838,8.316673086,-2.081775883630015,-3.8112084715693015,0.30695404725623293,5.3112084715693015
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.0088,0.004399985062909158,10.999999981647981,4.395683268128838,8.316673086,-2.0830221991075217,-3.8151763576498885,0.3066103240688994,5.3151763576498885
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.0088,0.004399999964070352,10.999999996549143,4.395683268128838,8.316673086,-2.081777417502459,-3.8112131023624176,0.30695379327136113,5.311213102362418
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.0088,0.004399999964070352,10.999999981647981,4.3956832830299994,8.316673086,-2.0830249541567123,-3.815184760675054,0.3066098106729644,5.315184760675054
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.0088,0.004399999964070352,10.999999981647981,4.395683268128838,8.316673086,-2.0817774161063056,-3.8112130980374843,0.3069537935761049,5.311213098037484
0.2222222222222222,3800.0,1.0,0.1074156136856248,0.0088,0.0043999999997548075,10.999999998611019,4.3956832680483995,8.316673086,-2.0830249652455506,-3.8151847949694995,0.30660980829004275,5.3151847949694995
0.2222222222222222,3800.0,1.0,0.10741561358126887,0.0088,0.004399999967638798,10.999999983344285,4.395683268120794,8.316673086,-2.081777417463363,-3.8112131022245714,0.3069537932910964,5.311213102224571
0.2222222222222222,3800.0,1.0,0.10741561357083329,0.0088,0.004399999964427197,10.999999981817611,4.395683268128034,8.316673086,-2.0830249517977926,-3.8151847534863323,0.3066098111084665,5.315184753486332
0.2222222222222222,3800.0,1.0,0.10741561356978972,0.0088,0.004399999964106036,10.999999981664944,4.395683268128757,8.316673086,-2.081777416119877,-3.8112130980793575,0.30695379357325475,5.3112130980793575
0.2222222222222222,3800.0,1.0,0.10741561356968538,0.0088,0.0043999999640739204,10.999999981649678,4.39568326812883,8.316673086,-2.083024951663315,-3.8151847530714997,0.30660981113665076,5.3151847530715
0.2222222222222222,3800.0,1.0,0.10741561356967494,0.0088,0.004399999964070709,10.99999998164815,4.395683268128837,8.316673086,-2.081777416106442,-3.8112130980379035,0.30695379357607644,5.3112130980379035
0.2222222222222222,3800.0,1.0,0.10741561356967388,0.0088,0.004399999964070388,10.999999981648,4.395683268128838,8.316673086,-2.0830249516619688,-3.8151847530673493,0.30660981113693275,5.315184753067349
0.2222222222222222,3800.0,1.0,0.10741561356967379,0.0088,0.004399999964070356,10.999999981647983,4.395683268128838,8.316673086,-2.0817774161063074,-3.8112130980374888,0.3069537935761046,5.311213098037489
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.0088,0.004399999964070352,10.999999981647981,4.395683268128838,8.316673086,-2.083024951661956,-3.8151847530673084,0.30660981113693553,5.315184753067308
0.2222222222222222,3800.0,1.0,0.10741562847083497,0.0088,0.004399999964070352,10.999999981647981,4.395683268128838,8.316673086,-2.0817781112554408,-3.811215269731976,0.30695362959848055,5.311215269731976
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.008799985098838807,0.004399999964070352,10.999999981647981,4.395683268128838,8.316673086,-2.0830234177841707,-3.8151801231395135,0.3066100645327813,5.3151801231395135
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.0088,0.004399985062909158,10.999999981647981,4.395683268128838,8.316673086,-2.0817746661255203,-3.8112047088933565,0.30695430708352184,5.3112047088933565
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.0088,0.004399999964070352,10.999999996549143,4.395683268128838,8.316673086,-2.08302495305946,-3.8151847573954756,0.30660981083253325,5.315184757395476
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.0088,0.004399999964070352,10.999999981647981,4.3956832830299994,8.316673086,-2.081777418598731,-3.8112131056395464,0.30695379311161325,5.311213105639546
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.0088,0.004399999964070352,10.999999981647981,4.395683268128838,8.316673086,-2.083024951661956,-3.8151847530673084,0.30660981113693553,5.315184753067308
0.2222222222222222,3800.0,1.0,0.10741562847083497,0.0088,0.004399999964070352,10.999999981647981,4.395683268128838,8.316673086,-2.0817781112554408,-3.811215269731976,0.30695362959848055,5.311215269731976
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.008799985098838807,0.004399999964070352,10.999999981647981,4.395683268128838,8.316673086,-2.0830234177841707,-3.8151801231395135,0.3066100645327813,5.3151801231395135
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.0088,0.004399985062909158,10.999999981647981,4.395683268128838,8.316673086,-2.0817746661255203,-3.8112047088933565,0.30695430708352184,5.3112047088933565
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.0088,0.004399999964070352,10.999999996549143,4.395683268128838,8.316673086,-2.08302495305946,-3.8151847573954756,0.30660981083253325,5.315184757395476
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.0088,0.004399999964070352,10.999999981647981,4.3956832830299994,8.316673086,-2.081777418598731,-3.8112131056395464,0.30695379311161325,5.311213105639546
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.0088,0.004399999964070352,10.999999981647981,4.395683268128838,8.316673086,-2.083024951661956,-3.8151847530673084,0.30660981113693553,5.315184753067308
0.2222222222222222,3800.0,1.0,0.10741562847083497,0.0088,0.004399999964070352,10.999999981647981,4.395683268128838,8.316673086,-2.0817781112554408,-3.811215269731976,0.30695362959848055,5.311215269731976
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.008799985098838807,0.004399999964070352,10.999999981647981,4.395683268128838,8.316673086,-2.0830234177841707,-3.8151801231395135,0.3066100645327813,5.3151801231395135
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.0088,0.004399985062909158,10.999999981647981,4.395683268128838,8.316673086,-2.0817746661255203,-3.8112047088933565,0.30695430708352184,5.3112047088933565
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.0088,0.004399999964070352,10.999999996549143,4.395683268128838,8.316673086,-2.08302495305946,-3.8151847573954756,0.30660981083253325,5.315184757395476
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.0088,0.004399999964070352,10.999999981647981,4.3956832830299994,8.316673086,-2.081777418598731,-3.8112131056395464,0.30695379311161325,5.311213105639546
0.2222222222222222,3800.0,1.0,0.10741561356967377,0.0088,0.004399999964070352,10.999999981647981,4.395683268128838,8.316673086,-2.083024951661956,-3.8151847530673084,0.30660981113693553,5.315184753067308
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799999997661748,0.00439999999983652,11.0,4.395683268281719,8.316673086,-2.08177741874984,-3.8112131057893786,0.30695379329163064,5.3112131057893786
0.2222222222222222,3800.0,1.0,0.10741562835376006,0.008799999997661748,0.00439999999983652,11.0,4.395683268281719,8.316673086,-2.0830256501418853,-3.81518693414346,0.30660964705891436,5.31518693414346
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799985096500554,0.00439999999983652,11.0,4.395683268281719,8.316673086,-2.0817758862735514,-3.8112084793212038,0.30695404697175754,5.311208479321204
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799999997661748,0.004399985098675326,11.0,4.395683268281719,8.316673086,-2.0830222017533253,-3.815176365407601,0.30661032378474107,5.315176365407601
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799999997661748,0.00439999999983652,10.999999985098839,4.395683268281719,8.316673086,-2.081777417353688,-3.811213101464448,0.30695379359637437,5.311213101464448
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799999997661748,0.00439999999983652,11.0,4.39568328318288,8.316673086,-2.0830249568025097,-3.8151847684327453,0.3066098103888089,5.315184768432745
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799999997661748,0.00439999999983652,11.0,4.395683268281719,8.316673086,-2.08177741874984,-3.8112131057893786,0.30695379329163064,5.3112131057893786
0.2222222222222222,3800.0,1.0,0.10741562835376006,0.008799999997661748,0.00439999999983652,11.0,4.395683268281719,8.316673086,-2.0830256501418853,-3.81518693414346,0.30660964705891436,5.31518693414346
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799985096500554,0.00439999999983652,11.0,4.395683268281719,8.316673086,-2.0817758862735514,-3.8112084793212038,0.30695404697175754,5.311208479321204
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799999997661748,0.004399985098675326,11.0,4.395683268281719,8.316673086,-2.0830222017533253,-3.815176365407601,0.30661032378474107,5.315176365407601
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799999997661748,0.00439999999983652,10.999999985098839,4.395683268281719,8.316673086,-2.081777417353688,-3.811213101464448,0.30695379359637437,5.311213101464448
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799999997661748,0.00439999999983652,11.0,4.39568328318288,8.316673086,-2.0830249568025097,-3.8151847684327453,0.3066098103888089,5.315184768432745
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799999997661748,0.00439999999983652,11.0,4.395683268281719,8.316673086,-2.08177741874984,-3.8112131057893786,0.30695379329163064,5.3112131057893786
0.2222222222222222,3800.0,1.0,0.10741562835376006,0.008799999997661748,0.00439999999983652,11.0,4.395683268281719,8.316673086,-2.0830256501418853,-3.81518693414346,0.30660964705891436,5.31518693414346
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799985096500554,0.00439999999983652,11.0,4.395683268281719,8.316673086,-2.0817758862735514,-3.8112084793212038,0.30695404697175754,5.311208479321204
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799999997661748,0.004399985098675326,11.0,4.395683268281719,8.316673086,-2.0830222017533253,-3.815176365407601,0.30661032378474107,5.315176365407601
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799999997661748,0.00439999999983652,10.999999985098839,4.395683268281719,8.316673086,-2.081777417353688,-3.811213101464448,0.30695379359637437,5.311213101464448
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799999997661748,0.00439999999983652,11.0,4.39568328318288,8.316673086,-2.0830249568025097,-3.8151847684327453,0.3066098103888089,5.315184768432745
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799999997661748,0.00439999999983652,11.0,4.395683268281719,8.316673086,-2.08177741874984,-3.8112131057893786,0.30695379329163064,5.3112131057893786
0.2222222222222222,3800.0,1.0,0.1074156134739459,0.008799999991396254,0.0044,11.0,4.395683268260685,8.316673086,-2.083024954686314,-3.81518476207306,0.3066098107197059,5.31518476207306
0.2222222222222222,3800.0,1.0,0.10741561345473358,0.008799999997035199,0.004399999999852868,11.0,4.395683268279615,8.316673086,-2.0817774187876554,-3.811213105914094,0.3069537932783082,5.311213105914094
0.2222222222222222,3800.0,1.0,0.10741561345292668,0.008799999997565533,0.00439999999983903,11.0,4.395683268281395,8.316673086,-2.0830249543135673,-3.8151847608441667,0.3066098108507365,5.315184760844167
0.2222222222222222,3800.0,1.0,0.10741561345263165,0.008799999997652127,0.004399999999836771,11.0,4.395683268281687,8.316673086,-2.0817774187504203,-3.8112131057912926,0.3069537932914261,5.311213105791293
0.2222222222222222,3800.0,1.0,0.1074156134526039,0.00879999999766027,0.004399999999836558,11.0,4.395683268281713,8.316673086,-2.0830249543078425,-3.815184760825293,0.3066098108527487,5.315184760825293
0.2222222222222222,3800.0,1.0,0.10741561345259937,0.0087999999976616,0.004399999999836523,11.0,4.395683268281718,8.316673086,-2.081777418749848,-3.811213105789405,0.30695379329162753,5.311213105789405
0.2222222222222222,3800.0,1.0,0.10741561345259895,0.008799999997661723,0.004399999999836521,11.0,4.395683268281719,8.316673086,-2.083024954307755,-3.815184760825006,0.3066098108527795,5.315184760825006
0.2222222222222222,3800.0,1.0,0.10741561345259888,0.008799999997661746,0.00439999999983652,11.0,4.395683268281719,8.316673086,-2.0817774187498403,-3.8112131057893794,0.3069537932916306,5.311213105789379
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799999997661748,0.00439999999983652,11.0,4.395683268281719,8.316673086,-2.0830249543077537,-3.815184760825,0.30660981085278005,5.315184760825
0.2222222222222222,3800.0,1.0,0.10741562835376006,0.008799999997661748,0.00439999999983652,11.0,4.395683268281719,8.316673086,-2.0817781138989773,-3.8112152774838757,0.30695362931400627,5.311215277483876
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799985096500554,0.00439999999983652,11.0,4.395683268281719,8.316673086,-2.0830234204299707,-3.815180130897213,0.3066100642486247,5.315180130897213
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799999997661748,0.004399985098675326,11.0,4.395683268281719,8.316673086,-2.081774668769061,-3.811204716645273,0.30695430679904484,5.311204716645273
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799999997661748,0.00439999999983652,10.999999985098839,4.395683268281719,8.316673086,-2.08302495291025,-3.8151847564968335,0.3066098111571823,5.3151847564968335
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799999997661748,0.00439999999983652,11.0,4.39568328318288,8.316673086,-2.0817774212422653,-3.8112131133914398,0.306953792827139,5.31121311339144
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799999997661748,0.00439999999983652,11.0,4.395683268281719,8.316673086,-2.0830249543077537,-3.815184760825,0.30660981085278005,5.315184760825
0.2222222222222222,3800.0,1.0,0.10741562835376006,0.008799999997661748,0.00439999999983652,11.0,4.395683268281719,8.316673086,-2.0817781138989773,-3.8112152774838757,0.30695362931400627,5.311215277483876
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799985096500554,0.00439999999983652,11.0,4.395683268281719,8.316673086,-2.0830234204299707,-3.815180130897213,0.3066100642486247,5.315180130897213
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799999997661748,0.004399985098675326,11.0,4.395683268281719,8.316673086,-2.081774668769061,-3.811204716645273,0.30695430679904484,5.311204716645273
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799999997661748,0.00439999999983652,10.999999985098839,4.395683268281719,8.316673086,-2.08302495291025,-3.8151847564968335,0.3066098111571823,5.3151847564968335
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799999997661748,0.00439999999983652,11.0,4.39568328318288,8.316673086,-2.0817774212422653,-3.8112131133914398,0.306953792827139,5.31121311339144
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799999997661748,0.00439999999983652,11.0,4.395683268281719,8.316673086,-2.0830249543077537,-3.815184760825,0.30660981085278005,5.315184760825
0.2222222222222222,3800.0,1.0,0.10741562835376006,0.008799999997661748,0.00439999999983652,11.0,4.395683268281719,8.316673086,-2.0817781138989773,-3.8112152774838757,0.30695362931400627,5.311215277483876
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799985096500554,0.00439999999983652,11.0,4.395683268281719,8.316673086,-2.0830234204299707,-3.815180130897213,0.3066100642486247,5.315180130897213
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799999997661748,0.004399985098675326,11.0,4.395683268281719,8.316673086,-2.081774668769061,-3.811204716645273,0.30695430679904484,5.311204716645273
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799999997661748,0.00439999999983652,10.999999985098839,4.395683268281719,8.316673086,-2.08302495291025,-3.8151847564968335,0.3066098111571823,5.3151847564968335
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799999997661748,0.00439999999983652,11.0,4.39568328318288,8.316673086,-2.0817774212422653,-3.8112131133914398,0.306953792827139,5.31121311339144
0.2222222222222222,3800.0,1.0,0.10741561345259887,0.008799999997661748,0.00439999999983652,11.0,4.395683268281719,8.316673086,-2.0830249543077537,-3.815184760825,0.30660981085278005,5.315184760825
0.2222222222222222,3800.0,1.0,0.10741561344603279,0.008799999996527547,0.0044,11.0,4.395683268288517,8.316673086,-2.0817774183581914,-3.8112131045758026,0.30695379337734924,5.311213104575803
0.2222222222222222,3800.0,1.0,0.10741562834719398,0.008799999996527547,0.0044,11.0,4.395683268288517,8.316673086,-2.0830256497498585,-3.8151869329289783,0.30660964714453687,5.315186932928978
0.2222222222222222,3800.0,1.0,0.10741561344603279,0.008799985095366353,0.0044,11.0,4.395683268288517,8.316673086,-2.0817758858819033,-3.8112084781076287,0.3069540470574763,5.311208478107629
0.2222222222222222,3800.0,1.0,0.10741561344603279,0.008799999996527547,0.004399985098838806,11.0,4.395683268288517,8.316673086,-2.0830222013612985,-3.8151763641931202,0.30661032387036374,5.31517636419312
0.2222222222222222,3800.0,1.0,0.10741561344603279,0.008799999996527547,0.0044,10.999999985098839,4.395683268288517,8.316673086,-2.0817774169620393,-3.811213100250871,0.30695379368209297,5.311213100250871
0.2222222222222222,3800.0,1.0,0.10741561344603279,0.008799999996527547,0.0044,11.0,4.395683283189678,8.316673086,-2.0830249564104824,-3.8151847672182626,0.3066098104744314,5.315184767218263
0.2222222222222222,3800.0,1.0,0.10741561344603279,0.008799999996527547,0.0044,11.0,4.395683268288517,8.316673086,-2.0817774183581914,-3.8112131045758026,0.30695379337734924,5.311213104575803
0.2222222222222222,3800.0,1.0,0.10741562834719398,0.008799999996527547,0.0044,11.0,4.395683268288517,8.316673086,-2.0830256497498585,-3.8151869329289783,0.30660964714453687,5.315186932928978
0.2222222222222222,3800.0,1.0,0.10741561344603279,0.008799985095366353,0.0044,11.0,4.395683268288517,8.316673086,-2.0817758858819033,-3.8112084781076287,0.3069540470574763,5.311208478107629
0.2222222222222222,3800.0,1.0,0.10741561344603279,0.008799999996527547,0.004399985098838806,11.0,4.395683268288517,8.316673086,-2.0830222013612985,-3.8151763641931202,0.30661032387036374,5.31517636419312
0.2222222222222222,3800.0,1.0,0.10741561344603279,0.008799999996527547,0.0044,10.999999985098839,4.395683268288517,8.316673086,-2.0817774169620393,-3.811213100250871,0.30695379368209297,5.311213100250871
0.2222222222222222,3800.0,1.0,0.10741561344603279,0.008799999996527547,0.0044,11.0,4.395683283189678,8.316673086,-2.0830249564104824,-3.8151847672182626,0.3066098104744314,5.315184767218263
0.2222222222222222,3800.0,1.0,0.10741561344603279,0.008799999996527547,0.0044,11.0,4.395683268288517,8.316673086,-2.0817774183581914,-3.8112131045758026,0.30695379337734924,5.311213104575803
0.2222222222222222,3800.0,1.0,0.10741562834719398,0.008799999996527547,0.0044,11.0,4.395683268288517,8.316673086,-2.0830256497498585,-3.8151869329289783,0.30660964714453687,5.315186932928978
0.2222222222222222,3800.0,1.0,0.10741561344603279,0.008799985095366353,0.0044,11.0,4.395683268288517,8.316673086,-2.0817758858819033,-3.8112084781076287,0.3069540470574763,5.311208478107629
0.2222222222222222,3800.0,1.0,0.10741561344603279,0.008799999996527547,0.004399985098838806,11.0,4.395683268288517,8.316673086,-2.0830222013612985,-3.8151763641931202,0.30661032387036374,5.31517636419312
0.2222222222222222,3800.0,1.0,0.10741561344603279,0.008799999996527547,0.0044,10.999999985098839,4.395683268288517,8.316673086,-2.0817774169620393,-3.811213100250871,0.30695379368209297,5.311213100250871
0.2222222222222222,3800.0,1.0,0.10741561344603279,0.008799999996527547,0.0044,11.0,4.395683283189678,8.316673086,-2.0830249564104824,-3.8151847672182626,0.3066098104744314,5.315184767218263
0.2222222222222222,3800.0,1.0,0.10741561344603279,0.008799999996527547,0.0044,11.0,4.395683268288517,8.316673086,-2.0817774183581914,-3.8112131045758026,0.30695379337734924,5.311213104575803
0.2222222222222222,3800.0,1.0,0.10741561343957007,0.008799999997068562,0.0044,11.0,4.395683268295035,8.316673086,-2.08302495367072,-3.8151847588393624,0.306609811000038,5.315184758839362
0.2222222222222222,3800.0,1.0,0.10741561344538651,0.008799999996581648,0.0044,11.0,4.395683268289169,8.316673086,-2.0817774183337145,-3.8112131044987416,0.3069537933835198,5.311213104498742
0.2222222222222222,3800.0,1.0,0.1074156283465477,0.008799999996581648,0.0044,11.0,4.395683268289169,8.316673086,-2.0830256497253563,-3.8151869328518586,0.3066096471507006,5.315186932851859
0.2222222222222222,3800.0,1.0,0.10741561344538651,0.008799985095420454,0.0044,11.0,4.395683268289169,8.316673086,-2.0817758858574265,-3.8112084780305677,0.3069540470636468,5.311208478030568
0.2222222222222222,3800.0,1.0,0.10741561344538651,0.008799999996581648,0.004399985098838806,11.0,4.395683268289169,8.316673086,-2.083022201336797,-3.8151763641160024,0.3066103238765275,5.315176364116002
0.2222222222222222,3800.0,1.0,0.10741561344538651,0.008799999996581648,0.0044,10.999999985098839,4.395683268289169,8.316673086,-2.0817774169375625,-3.811213100173811,0.30695379368826364,5.311213100173811
0.2222222222222222,3800.0,1.0,0.10741561344538651,0.008799999996581648,0.0044,11.0,4.39568328319033,8.316673086,-2.0830249563859806,-3.815184767141144,0.30660981048059516,5.315184767141144
0.2222222222222222,3800.0,1.0,0.10741561344538651,0.008799999996581648,0.0044,11.0,4.395683268289169,8.316673086,-2.0817774183337145,-3.8112131044987416,0.3069537933835198,5.311213104498742
0.2222222222222222,3800.0,1.0,0.1074156283465477,0.008799999996581648,0.0044,11.0,4.395683268289169,8.316673086,-2.0830256497253563,-3.8151869328518586,0.3066096471507006,5.315186932851859
0.2222222222222222,3800.0,1.0,0.10741561344538651,0.008799985095420454,0.0044,11.0,4.395683268289169,8.316673086,-2.0817758858574265,-3.8112084780305677,0.3069540470636468,5.311208478030568
0.2222222222222222,3800.0,1.0,0.10741561344538651,0.008799999996581648,0.004399985098838806,11.0,4.395683268289169,8.316673086,-2.083022201336797,-3.8151763641160024,0.3066103238765275,5.315176364116002
